Time,Channel A
(ms),(mV)

0.93684700,-259.33100000
0.93812700,-260.59750000
0.93940700,-261.84880000
0.94068700,-263.17630000
0.94196700,-264.58020000
0.94324700,-266.12140000
0.94452700,-267.51000000
0.94580700,-269.05120000
0.94708700,-270.66860000
0.94836700,-272.20980000
0.94964700,-273.81200000
0.95092700,-275.35320000
0.95220700,-276.89440000
0.95348700,-278.43560000
0.95476700,-280.03780000
0.95604700,-281.64000000
0.95732700,-283.18120000
0.95860700,-284.72240000
0.95988700,-286.26360000
0.96116700,-287.86580000
0.96244700,-289.40700000
0.96372700,-290.94820000
0.96500700,-292.48940000
0.96628700,-293.95430000
0.96756700,-295.41920000
0.96884700,-296.82300000
0.97012700,-298.22680000
0.97140700,-299.61540000
0.97268700,-300.95830000
0.97396700,-302.28580000
0.97524700,-303.53710000
0.97652700,-304.72730000
0.97780700,-305.84120000
0.97908700,-306.89410000
0.98036700,-307.80970000
0.98164700,-308.64890000
0.98292700,-309.48820000
0.98420700,-310.32750000
0.98548700,-311.09040000
0.98676700,-311.65500000
0.98804700,-312.21960000
0.98932700,-312.70790000
0.99060700,-313.11990000
0.99188700,-313.40980000
0.99316700,-313.68450000
0.99444700,-313.89810000
0.99572700,-313.95910000
0.99700700,-314.03550000
0.99828700,-313.95910000
0.99956700,-313.82180000
1.00084700,-313.68450000
1.00212700,-313.40980000
1.00340700,-313.05890000
1.00468700,-312.63160000
1.00596700,-312.14330000
1.00724700,-311.65500000
1.00852700,-311.02940000
1.00980700,-310.38850000
1.01108700,-309.70180000
1.01236700,-308.92360000
1.01364700,-308.08430000
1.01492700,-307.18410000
1.01620700,-306.26850000
1.01748700,-305.29190000
1.01876700,-304.31530000
1.02004700,-303.32350000
1.02132700,-302.34690000
1.02260700,-301.30920000
1.02388700,-300.11900000
1.02516700,-298.92880000
1.02644700,-297.79960000
1.02772700,-296.68570000
1.02900700,-295.49550000
1.03028700,-294.38150000
1.03156700,-293.19130000
1.03284700,-292.06210000
1.03412700,-290.94820000
1.03540700,-289.89530000
1.03668700,-288.70510000
1.03796700,-287.51490000
1.03924700,-286.47720000
1.04052700,-285.42430000
1.04180700,-284.44780000
1.04308700,-283.47120000
1.04436700,-282.47930000
1.04564700,-281.50270000
1.04692700,-280.52610000
1.04820700,-279.76320000
1.04948700,-278.98500000
1.05076700,-278.28300000
1.05204700,-277.59630000
1.05332700,-276.95550000
1.05460700,-276.32980000
1.05588700,-275.70420000
1.05716700,-275.21590000
1.05844700,-274.72760000
1.05972700,-274.30040000
1.06100700,-273.94940000
1.06228700,-273.81200000
1.06356700,-273.67470000
1.06484700,-273.53740000
1.06612700,-273.46110000
1.06740700,-273.46110000
1.06868700,-273.53740000
1.06996700,-273.67470000
1.07124700,-273.81200000
1.07252700,-274.02570000
1.07380700,-274.37660000
1.07508700,-274.72760000
1.07636700,-275.13960000
1.07764700,-275.62790000
1.07892700,-276.11620000
1.08020700,-276.68080000
1.08148700,-277.24540000
1.08276700,-277.87100000
1.08404700,-278.49660000
1.08532700,-279.13750000
1.08660700,-279.90050000
1.08788700,-280.60240000
1.08916700,-281.30440000
1.09044700,-282.06730000
1.09172700,-282.83030000
1.09300700,-283.60850000
1.09428700,-284.37150000
1.09556700,-285.21070000
1.09684700,-285.91270000
1.09812700,-286.61460000
1.09940700,-287.31650000
1.10068700,-288.01840000
1.10196700,-288.64400000
1.10324700,-289.20860000
1.10452700,-289.75800000
1.10580700,-290.24620000
1.10708700,-290.73460000
1.10836700,-291.08550000
1.10964700,-291.37540000
1.11092700,-291.57380000
1.11220700,-291.72640000
1.11348700,-291.78740000
1.11476700,-291.78740000
1.11604700,-291.72640000
1.11732700,-291.51280000
1.11860700,-291.29910000
1.11988700,-291.02450000
1.12116700,-290.53620000
1.12244700,-289.97160000
1.12372700,-289.20860000
1.12500700,-288.36940000
1.12628700,-287.37750000
1.12756700,-286.33990000
1.12884700,-285.21070000
1.13012700,-283.82210000
1.13140700,-282.28090000
