Time,Channel A,Channel B
(ms),(V),(V)

-18.06739850,2.30750400,-5.90319500
-18.04691850,2.30750400,-5.90319500
-18.02643850,2.35282400,-5.90319500
-18.00595850,2.35282400,-5.90319500
-17.98547850,2.35282400,-5.90319500
-17.96499850,2.39799200,-5.90319500
-17.94451850,2.39799200,-5.90319500
-17.92403850,2.44331200,-5.90319500
-17.90355850,2.44331200,-5.90319500
-17.88307850,2.48847900,-5.90319500
-17.86259850,2.48847900,-5.90319500
-17.84211850,2.53379900,-5.90319500
-17.82163850,2.53379900,-5.90319500
-17.80115850,2.53379900,-5.90319500
-17.78067850,2.57896700,-5.90319500
-17.76019850,2.57896700,-5.90319500
-17.73971850,2.62428700,-5.90319500
-17.71923850,2.62428700,-5.99353000
-17.69875850,2.66945400,-5.99353000
-17.67827850,2.66945400,-5.90319500
-17.65779850,2.71477400,-5.99353000
-17.63731850,2.71477400,-5.99353000
-17.61683850,2.71477400,-5.99353000
-17.59635850,2.76009400,-5.99353000
-17.57587850,2.76009400,-5.99353000
-17.55539850,2.80526100,-5.99353000
-17.53491850,2.80526100,-6.08356000
-17.51443850,2.80526100,-6.08356000
-17.49395850,2.85058100,-6.08356000
-17.47347851,2.89574900,-6.08356000
-17.45299851,2.89574900,-6.08356000
-17.43251851,2.89574900,-6.08356000
-17.41203851,2.94106900,-6.08356000
-17.39155851,2.94106900,-6.08356000
-17.37107851,2.98623600,-6.17389400
-17.35059851,2.98623600,-6.17389400
-17.33011851,2.98623600,-6.08356000
-17.30963851,3.03155600,-6.17389400
-17.28915851,3.03155600,-6.17389400
-17.26867851,3.03155600,-6.17389400
-17.24819851,3.07687600,-6.26422900
-17.22771851,3.07687600,-6.26422900
-17.20723851,3.12204400,-6.26422900
-17.18675851,3.12204400,-6.17389400
-17.16627851,3.12204400,-6.26422900
-17.14579851,3.16736300,-6.26422900
-17.12531851,3.16736300,-6.17389400
-17.10483851,3.21253100,-6.26422900
-17.08435851,3.21253100,-6.17389400
-17.06387851,3.25785100,-6.26422900
-17.04339851,3.25785100,-6.26422900
-17.02291851,3.25785100,-6.26422900
-17.00243851,3.25785100,-6.17389400
-16.98195851,3.30301800,-6.17389400
-16.96147851,3.34833800,-6.17389400
-16.94099851,3.34833800,-6.17389400
-16.92051851,3.34833800,-6.08356000
-16.90003851,3.34833800,-6.08356000
-16.87955851,3.39350600,-6.08356000
-16.85907851,3.39350600,-6.08356000
-16.83859851,3.39350600,-6.08356000
-16.81811851,3.43882600,-6.08356000
-16.79763851,3.43882600,-5.99353000
-16.77715851,3.48414600,-5.99353000
-16.75667851,3.48414600,-5.99353000
-16.73619851,3.48414600,-5.99353000
-16.71571851,3.52931300,-5.99353000
-16.69523851,3.52931300,-5.99353000
-16.67475851,3.52931300,-5.90319500
-16.65427851,3.57463300,-5.90319500
-16.63379851,3.57463300,-5.90319500
-16.61331851,3.57463300,-5.90319500
-16.59283851,3.57463300,-5.90319500
-16.57235851,3.61980000,-5.90319500
-16.55187851,3.61980000,-5.81286000
-16.53139851,3.61980000,-5.90319500
-16.51091851,3.61980000,-5.81286000
-16.49043851,3.66512000,-5.81286000
-16.46995851,3.66512000,-5.72283100
-16.44947851,3.71028800,-5.72283100
-16.42899851,3.71028800,-5.72283100
-16.40851851,3.71028800,-5.72283100
-16.38803851,3.71028800,-5.72283100
-16.36755851,3.71028800,-5.72283100
-16.34707851,3.75560800,-5.72283100
-16.32659851,3.75560800,-5.72283100
-16.30611851,3.75560800,-5.72283100
-16.28563851,3.80092800,-5.63249600
-16.26515851,3.80092800,-5.63249600
-16.24467851,3.80092800,-5.63249600
-16.22419851,3.80092800,-5.63249600
-16.20371851,3.80092800,-5.63249600
-16.18323851,3.84609500,-5.54246700
-16.16275851,3.84609500,-5.54246700
-16.14227851,3.84609500,-5.54246700
-16.12179851,3.84609500,-5.54246700
-16.10131851,3.89141500,-5.54246700
-16.08083851,3.89141500,-5.45213200
-16.06035851,3.89141500,-5.54246700
-16.03987851,3.89141500,-5.45213200
-16.01939851,3.93658300,-5.45213200
-15.99891851,3.93658300,-5.45213200
-15.97843851,3.98190300,-5.45213200
-15.95795851,3.98190300,-5.45213200
-15.93747851,3.98190300,-5.36179700
-15.91699851,3.98190300,-5.36179700
-15.89651851,3.98190300,-5.36179700
-15.87603851,3.98190300,-5.36179700
-15.85555851,3.98190300,-5.36179700
-15.83507852,3.98190300,-5.36179700
-15.81459852,4.02707000,-5.36179700
-15.79411852,4.02707000,-5.27176700
-15.77363852,4.02707000,-5.27176700
-15.75315852,4.02707000,-5.27176700
-15.73267852,4.02707000,-5.27176700
-15.71219852,4.07239000,-5.18143300
-15.69171852,4.07239000,-5.18143300
-15.67123852,4.07239000,-5.18143300
-15.65075852,4.07239000,-5.18143300
-15.63027852,4.07239000,-5.18143300
-15.60979852,4.07239000,-5.18143300
-15.58931852,4.07239000,-5.18143300
-15.56883852,4.11755800,-5.18143300
-15.54835852,4.11755800,-5.18143300
-15.52787852,4.11755800,-5.18143300
-15.50739852,4.11755800,-5.09109800
-15.48691852,4.11755800,-5.18143300
-15.46643852,4.11755800,-5.09109800
-15.44595852,4.11755800,-5.09109800
-15.42547852,4.16287700,-5.09109800
-15.40499852,4.16287700,-5.09109800
-15.38451852,4.16287700,-5.00106800
-15.36403852,4.16287700,-5.00106800
-15.34355852,4.16287700,-5.00106800
-15.32307852,4.16287700,-5.00106800
-15.30259852,4.16287700,-4.91073300
-15.28211852,4.16287700,-4.91073300
-15.26163852,4.20819700,-4.91073300
-15.24115852,4.20819700,-4.91073300
-15.22067852,4.20819700,-4.82070400
-15.20019852,4.20819700,-4.82070400
-15.17971852,4.20819700,-4.82070400
-15.15923852,4.20819700,-4.82070400
-15.13875852,4.20819700,-4.73036900
-15.11827852,4.25336500,-4.73036900
-15.09779852,4.25336500,-4.73036900
-15.07731852,4.25336500,-4.64003400
-15.05683852,4.25336500,-4.64003400
-15.03635852,4.25336500,-4.55000400
-15.01587852,4.25336500,-4.55000400
-14.99539852,4.25336500,-4.45967000
-14.97491852,4.25336500,-4.45967000
-14.95443852,4.25336500,-4.36933500
-14.93395852,4.25336500,-4.36933500
-14.91347852,4.25336500,-4.27930500
-14.89299852,4.25336500,-4.27930500
-14.87251852,4.25336500,-4.18897100
-14.85203852,4.25336500,-4.18897100
-14.83155852,4.25336500,-4.09894100
-14.81107852,4.25336500,-4.09894100
-14.79059852,4.25336500,-4.00860600
-14.77011852,4.25336500,-3.91827200
-14.74963852,4.25336500,-3.91827200
-14.72915852,4.25336500,-3.82824200
-14.70867852,4.25336500,-3.73790700
-14.68819852,4.25336500,-3.73790700
-14.66771852,4.25336500,-3.64757200
-14.64723852,4.25336500,-3.64757200
-14.62675852,4.25336500,-3.55754300
-14.60627852,4.25336500,-3.46720800
-14.58579852,4.20819700,-3.46720800
-14.56531852,4.25336500,-3.37717800
-14.54483852,4.25336500,-3.37717800
-14.52435852,4.25336500,-3.19650900
-14.50387852,4.20819700,-3.19650900
-14.48339852,4.20819700,-3.19650900
-14.46291852,4.20819700,-3.10647900
-14.44243852,4.20819700,-3.10647900
-14.42195852,4.20819700,-3.01614400
-14.40147852,4.16287700,-3.01614400
-14.38099852,4.20819700,-2.92581000
-14.36051852,4.20819700,-2.83578000
-14.34003852,4.20819700,-2.83578000
-14.31955852,4.16287700,-2.83578000
-14.29907852,4.16287700,-2.74544500
-14.27859852,4.16287700,-2.74544500
-14.25811852,4.16287700,-2.65541600
-14.23763852,4.16287700,-2.65541600
-14.21715852,4.16287700,-2.56508100
-14.19667852,4.16287700,-2.56508100
-14.17619853,4.11755800,-2.47474600
-14.15571853,4.11755800,-2.47474600
-14.13523853,4.11755800,-2.47474600
-14.11475853,4.11755800,-2.47474600
-14.09427853,4.11755800,-2.38471600
-14.07379853,4.07239000,-2.29438200
-14.05331853,4.07239000,-2.29438200
-14.03283853,4.07239000,-2.29438200
-14.01235853,4.07239000,-2.20404700
-13.99187853,4.02707000,-2.20404700
-13.97139853,4.07239000,-2.20404700
-13.95091853,4.02707000,-2.20404700
-13.93043853,3.98190300,-2.11401700
-13.90995853,3.98190300,-2.11401700
-13.88947853,3.98190300,-2.11401700
-13.86899853,3.98190300,-2.02368200
-13.84851853,3.98190300,-2.02368200
-13.82803853,3.98190300,-2.02368200
-13.80755853,3.98190300,-1.93365300
-13.78707853,3.98190300,-1.93365300
-13.76659853,3.93658300,-1.93365300
-13.74611853,3.93658300,-1.84331800
-13.72563853,3.89141500,-1.84331800
-13.70515853,3.89141500,-1.84331800
-13.68467853,3.89141500,-1.84331800
-13.66419853,3.89141500,-1.75298300
-13.64371853,3.89141500,-1.75298300
-13.62323853,3.84609500,-1.75298300
-13.60275853,3.84609500,-1.66295400
-13.58227853,3.80092800,-1.66295400
-13.56179853,3.84609500,-1.57261900
-13.54131853,3.80092800,-1.57261900
-13.52083853,3.80092800,-1.57261900
-13.50035853,3.80092800,-1.57261900
-13.47987853,3.80092800,-1.57261900
-13.45939853,3.75560800,-1.57261900
-13.43891853,3.75560800,-1.48228400
-13.41843853,3.75560800,-1.39225400
-13.39795853,3.71028800,-1.39225400
-13.37747853,3.71028800,-1.39225400
-13.35699853,3.71028800,-1.30192000
-13.33651853,3.71028800,-1.30192000
-13.31603853,3.66512000,-1.21189000
-13.29555853,3.66512000,-1.21189000
-13.27507853,3.66512000,-1.21189000
-13.25459853,3.61980000,-1.12155500
-13.23411853,3.61980000,-1.12155500
-13.21363853,3.61980000,-0.94119080
-13.19315853,3.61980000,-1.21189000
-13.17267853,3.61980000,-0.85085610
-13.15219853,3.57463300,-0.85085610
-13.13171853,3.57463300,-0.85085610
-13.11123853,3.57463300,-0.85085610
-13.09075853,3.52931300,-0.76052120
-13.07027853,3.52931300,-0.76052120
-13.04979853,3.48414600,-0.67049160
-13.02931853,3.48414600,-0.58015690
-13.00883853,3.48414600,-0.58015690
-12.98835853,3.43882600,-0.58015690
-12.96787853,3.43882600,-0.49012730
-12.94739853,3.43882600,-0.49012730
-12.92691853,3.43882600,-0.39979250
-12.90643853,3.39350600,-0.39979250
-12.88595853,3.39350600,-0.30945770
-12.86547853,3.34833800,-0.30945770
-12.84499853,3.34833800,-0.21942810
-12.82451853,3.34833800,-0.21942810
-12.80403853,3.30301800,-0.12909330
-12.78355853,3.30301800,-0.12909330
-12.76307853,3.30301800,-0.12909330
-12.74259853,3.25785100,-0.12909330
-12.72211853,3.25785100,-0.12909330
-12.70163853,3.25785100,-0.12909330
-12.68115853,3.21253100,-0.03875851
-12.66067853,3.21253100,-0.03875851
-12.64019853,3.16736300,0.05127110
-12.61971853,3.16736300,0.05127110
-12.59923853,3.16736300,0.05127110
-12.57875853,3.12204400,0.05127110
-12.55827853,3.07687600,0.14160590
-12.53779854,3.12204400,0.14160590
-12.51731854,3.07687600,0.23163550
-12.49683854,3.07687600,0.23163550
-12.47635854,3.07687600,0.23163550
-12.45587854,3.03155600,0.23163550
-12.43539854,3.03155600,0.32166510
-12.41491854,2.98623600,0.41199990
-12.39443854,2.98623600,0.41199990
-12.37395854,2.98623600,0.50202950
-12.35347854,2.94106900,0.41199990
-12.33299854,2.94106900,0.50202950
-12.31251854,2.89574900,0.59236430
-12.29203854,2.89574900,0.68269910
-12.27155854,2.85058100,0.68269910
-12.25107854,2.85058100,0.77272870
-12.23059854,2.85058100,0.77272870
-12.21011854,2.80526100,0.77272870
-12.18963854,2.80526100,0.86306350
-12.16915854,2.76009400,0.95339820
-12.14867854,2.71477400,0.95339820
-12.12819854,2.71477400,1.04342800
-12.10771854,2.71477400,1.04342800
-12.08723854,2.71477400,1.13376300
-12.06675854,2.66945400,1.13376300
-12.04627854,2.62428700,1.22379200
-12.02579854,2.62428700,1.31412700
-12.00531854,2.62428700,1.31412700
-11.98483854,2.57896700,1.40446200
-11.96435854,2.53379900,1.49449100
-11.94387854,2.53379900,1.49449100
-11.92339854,2.48847900,1.49449100
-11.90291854,2.48847900,1.58482600
-11.88243854,2.44331200,1.67516100
-11.86195854,2.44331200,1.67516100
-11.84147854,2.44331200,1.76519100
-11.82099854,2.39799200,1.76519100
-11.80051854,2.35282400,1.76519100
-11.78003854,2.35282400,1.85552500
-11.75955854,2.30750400,1.85552500
-11.73907854,2.30750400,1.94555500
-11.71859854,2.30750400,1.94555500
-11.69811854,2.26218500,2.03589000
-11.67763854,2.26218500,2.03589000
-11.65715854,2.21701700,2.03589000
-11.63667854,2.17169700,2.21625400
-11.61619854,2.17169700,2.21625400
-11.59571854,2.12653000,2.21625400
-11.57523854,2.08121000,2.30658900
-11.55475854,2.08121000,2.30658900
-11.53427854,2.08121000,2.39692400
-11.51379854,2.03604200,2.39692400
-11.49331854,1.99072200,2.39692400
-11.47283854,1.99072200,2.48695300
-11.45235854,1.99072200,2.48695300
-11.43187854,1.94540200,2.57728800
-11.41139854,1.90023500,2.57728800
-11.39091854,1.90023500,2.66731800
-11.37043854,1.85491500,2.66731800
-11.34995854,1.80974800,2.75765300
-11.32947854,1.80974800,2.75765300
-11.30899854,1.80974800,2.75765300
-11.28851854,1.76442800,2.75765300
-11.26803854,1.76442800,2.93801700
-11.24755854,1.71926000,2.93801700
-11.22707854,1.67394000,2.93801700
-11.20659854,1.67394000,3.02835200
-11.18611854,1.62877300,3.02835200
-11.16563854,1.62877300,3.11868600
-11.14515854,1.58345300,3.11868600
-11.12467854,1.53813300,3.11868600
-11.10419854,1.53813300,3.20871600
-11.08371854,1.53813300,3.29905100
-11.06323854,1.49296500,3.29905100
-11.04275854,1.44764600,3.29905100
-11.02227854,1.44764600,3.38908100
-11.00179854,1.40247800,3.47941500
-10.98131854,1.40247800,3.47941500
-10.96083854,1.35715800,3.47941500
-10.94035854,1.31199100,3.47941500
-10.91987854,1.26667100,3.56975000
-10.89939855,1.26667100,3.56975000
-10.87891855,1.22135100,3.65978000
-10.85843855,1.22135100,3.65978000
-10.83795855,1.17618300,3.65978000
-10.81747855,1.17618300,3.75011400
-10.79699855,1.13086300,3.84044900
-10.77651855,1.08569600,3.84044900
-10.75603855,1.08569600,3.84044900
-10.73555855,1.08569600,3.84044900
-10.71507855,0.99520860,3.84044900
-10.69459855,0.99520860,3.93047900
-10.67411855,0.94988860,3.93047900
-10.65363855,0.90472120,4.02081300
-10.63315855,0.90472120,4.02081300
-10.61267855,0.85940120,4.11084300
-10.59219855,0.85940120,4.11084300
-10.57171855,0.81408130,4.20117800
-10.55123855,0.81408130,4.20117800
-10.53075855,0.81408130,4.20117800
-10.51027855,0.72359380,4.20117800
-10.48979855,0.72359380,4.20117800
-10.46931855,0.67842640,4.20117800
-10.44883855,0.67842640,4.20117800
-10.42835855,0.63310650,4.29151300
-10.40787855,0.58793910,4.38154200
-10.38739855,0.58793910,4.38154200
-10.36691855,0.54261910,4.38154200
-10.34643855,0.54261910,4.38154200
-10.32595855,0.49729910,4.38154200
-10.30547855,0.45213170,4.47187700
-10.28499855,0.45213170,4.47187700
-10.26451855,0.40681170,4.56221200
-10.24403855,0.40681170,4.56221200
-10.22355855,0.36164430,4.56221200
-10.20307855,0.31632440,4.65224200
-10.18259855,0.27115700,4.56221200
-10.16211855,0.27115700,4.65224200
-10.14163855,0.27115700,4.74257700
-10.12115855,0.22583700,4.74257700
-10.10067855,0.18066960,4.74257700
-10.08019855,0.18066960,4.74257700
-10.05971855,0.13550220,4.74257700
-10.03923855,0.09018219,4.83260600
-10.01875855,0.09018219,4.83260600
-9.99827855,0.04501480,4.92294100
-9.97779855,0.04501480,4.83260600
-9.95731855,-0.00030519,4.92294100
-9.93683855,-0.00030519,4.92294100
-9.91635855,-0.04547258,4.92294100
-9.89587855,-0.09079257,4.92294100
-9.87539855,-0.09079257,5.01327600
-9.85491855,-0.13596000,5.01327600
-9.83443855,-0.18127990,5.10330500
-9.81395855,-0.18127990,5.01327600
-9.79347855,-0.22659990,5.10330500
-9.77299855,-0.27176730,5.10330500
-9.75251855,-0.27176730,5.10330500
-9.73203855,-0.31708730,5.19364000
-9.71155855,-0.36225470,5.19364000
-9.69107855,-0.36225470,5.19364000
-9.67059855,-0.36225470,5.28397500
-9.65011855,-0.40757470,5.28397500
-9.62963855,-0.40757470,5.28397500
-9.60915855,-0.45274210,5.28397500
-9.58867855,-0.49806210,5.28397500
-9.56819855,-0.54338200,5.28397500
-9.54771855,-0.54338200,5.28397500
-9.52723855,-0.58854940,5.28397500
-9.50675855,-0.58854940,5.28397500
-9.48627855,-0.63386950,5.37400400
-9.46579855,-0.67903690,5.37400400
-9.44531855,-0.72435680,5.37400400
-9.42483855,-0.72435680,5.37400400
-9.40435855,-0.72435680,5.37400400
-9.38387855,-0.76952420,5.37400400
-9.36339855,-0.76952420,5.37400400
-9.34291855,-0.81484420,5.37400400
-9.32243855,-0.86001160,5.28397500
-9.30195855,-0.86001160,5.37400400
-9.28147855,-0.90533160,5.28397500
-9.26099855,-0.90533160,5.37400400
-9.24051856,-0.95065160,5.37400400
-9.22003856,-0.99581900,5.28397500
-9.19955856,-0.99581900,5.28397500
-9.17907856,-1.04113900,5.28397500
-9.15859856,-1.04113900,5.28397500
-9.13811856,-1.08630600,5.28397500
-9.11763856,-1.08630600,5.37400400
-9.09715856,-1.08630600,5.37400400
-9.07667856,-1.13162600,5.37400400
-9.05619856,-1.17679400,5.37400400
-9.03571856,-1.17679400,5.37400400
-9.01523856,-1.22211400,5.37400400
-8.99475856,-1.22211400,5.46433900
-8.97427856,-1.26743400,5.46433900
-8.95379856,-1.26743400,5.46433900
-8.93331856,-1.31260100,5.46433900
-8.91283856,-1.31260100,5.46433900
-8.89235856,-1.35792100,5.55436800
-8.87187856,-1.35792100,5.46433900
-8.85139856,-1.40308800,5.55436800
-8.83091856,-1.44840800,5.64470300
-8.81043856,-1.44840800,5.64470300
-8.78995856,-1.44840800,5.64470300
-8.76947856,-1.49357600,5.64470300
-8.74899856,-1.49357600,5.64470300
-8.72851856,-1.53889600,5.64470300
-8.70803856,-1.58406300,5.64470300
-8.68755856,-1.58406300,5.73503800
-8.66707856,-1.62938300,5.82506800
-8.64659856,-1.62938300,5.82506800
-8.62611856,-1.67470300,5.82506800
-8.60563856,-1.67470300,5.82506800
-8.58515856,-1.71987100,5.82506800
-8.56467856,-1.76519100,5.91540300
-8.54419856,-1.76519100,5.91540300
-8.52371856,-1.81035800,5.91540300
-8.50323856,-1.81035800,5.91540300
-8.48275856,-1.81035800,6.00573700
-8.46227856,-1.85567800,5.91540300
-8.44179856,-1.90084500,6.00573700
-8.42131856,-1.90084500,6.00573700
-8.40083856,-1.94616500,5.91540300
-8.38035856,-1.94616500,5.91540300
-8.35987856,-1.99148500,6.00573700
-8.33939856,-1.99148500,5.91540300
-8.31891856,-2.03665300,5.91540300
-8.29843856,-2.03665300,5.91540300
-8.27795856,-2.08197300,5.91540300
-8.25747856,-2.08197300,5.91540300
-8.23699856,-2.12714000,5.91540300
-8.21651856,-2.12714000,5.91540300
-8.19603856,-2.17246000,5.91540300
-8.17555856,-2.17246000,5.91540300
-8.15507856,-2.21762800,5.91540300
-8.13459856,-2.21762800,5.91540300
-8.11411856,-2.21762800,5.91540300
-8.09363856,-2.26294800,5.91540300
-8.07315856,-2.30811500,5.91540300
-8.05267856,-2.30811500,5.91540300
-8.03219856,-2.35343500,5.91540300
-8.01171856,-2.35343500,5.91540300
-7.99123856,-2.35343500,5.91540300
-7.97075856,-2.39875500,5.91540300
-7.95027856,-2.39875500,5.91540300
-7.92979856,-2.44392200,5.91540300
-7.90931856,-2.44392200,5.82506800
-7.88883856,-2.48924200,5.91540300
-7.86835856,-2.48924200,5.91540300
-7.84787856,-2.53441000,5.91540300
-7.82739856,-2.53441000,5.91540300
-7.80691856,-2.53441000,5.91540300
-7.78643856,-2.53441000,5.91540300
-7.76595856,-2.57973000,5.91540300
-7.74547856,-2.62489700,6.00573700
-7.72499856,-2.62489700,5.91540300
-7.70451856,-2.62489700,6.00573700
-7.68403856,-2.67021700,6.00573700
-7.66355856,-2.67021700,6.00573700
-7.64307856,-2.71553700,6.00573700
-7.62259856,-2.71553700,6.00573700
-7.60211857,-2.71553700,6.00573700
-7.58163857,-2.76070400,6.00573700
-7.56115857,-2.76070400,6.00573700
-7.54067857,-2.80602400,6.00573700
-7.52019857,-2.80602400,6.00573700
-7.49971857,-2.80602400,6.09576700
-7.47923857,-2.85119200,6.09576700
-7.45875857,-2.85119200,6.09576700
-7.43827857,-2.89651200,6.09576700
-7.41779857,-2.89651200,6.09576700
-7.39731857,-2.89651200,6.09576700
-7.37683857,-2.94167900,6.09576700
-7.35635857,-2.98699900,6.18610200
-7.33587857,-2.98699900,6.09576700
-7.31539857,-2.98699900,6.18610200
-7.29491857,-2.98699900,6.18610200
-7.27443857,-3.03216600,6.18610200
-7.25395857,-3.07748700,6.18610200
-7.23347857,-3.07748700,6.18610200
-7.21299857,-3.07748700,6.18610200
-7.19251857,-3.12280700,6.18610200
-7.17203857,-3.12280700,6.18610200
-7.15155857,-3.16797400,6.18610200
-7.13107857,-3.16797400,6.18610200
-7.11059857,-3.16797400,6.18610200
-7.09011857,-3.21329400,6.18610200
-7.06963857,-3.21329400,6.18610200
-7.04915857,-3.25846100,6.18610200
-7.02867857,-3.25846100,6.18610200
-7.00819857,-3.25846100,6.18610200
-6.98771857,-3.25846100,6.18610200
-6.96723857,-3.30378100,6.18610200
-6.94675857,-3.30378100,6.09576700
-6.92627857,-3.34894900,6.09576700
-6.90579857,-3.34894900,6.09576700
-6.88531857,-3.34894900,6.09576700
-6.86483857,-3.39426900,6.00573700
-6.84435857,-3.39426900,6.00573700
-6.82387857,-3.43958900,6.00573700
-6.80339857,-3.43958900,6.00573700
-6.78291857,-3.43958900,6.00573700
-6.76243857,-3.48475600,6.00573700
-6.74195857,-3.48475600,6.00573700
-6.72147857,-3.48475600,6.00573700
-6.70099857,-3.48475600,6.00573700
-6.68051857,-3.53007600,5.91540300
-6.66003857,-3.53007600,5.82506800
-6.63955857,-3.53007600,5.91540300
-6.61907857,-3.53007600,5.82506800
-6.59859857,-3.57524300,5.82506800
-6.57811857,-3.62056300,5.82506800
-6.55763857,-3.62056300,5.82506800
-6.53715857,-3.62056300,5.82506800
-6.51667857,-3.62056300,5.82506800
-6.49619857,-3.62056300,5.82506800
-6.47571857,-3.66573100,5.73503800
-6.45523857,-3.71105100,5.73503800
-6.43475857,-3.71105100,5.73503800
-6.41427857,-3.71105100,5.64470300
-6.39379857,-3.71105100,5.64470300
-6.37331857,-3.71105100,5.64470300
-6.35283857,-3.71105100,5.64470300
-6.33235857,-3.75621800,5.64470300
-6.31187857,-3.75621800,5.64470300
-6.29139857,-3.80153800,5.64470300
-6.27091857,-3.80153800,5.64470300
-6.25043857,-3.80153800,5.55436800
-6.22995857,-3.80153800,5.55436800
-6.20947857,-3.80153800,5.55436800
-6.18899857,-3.84685800,5.55436800
-6.16851857,-3.84685800,5.55436800
-6.14803857,-3.84685800,5.55436800
-6.12755857,-3.84685800,5.46433900
-6.10707857,-3.84685800,5.46433900
-6.08659857,-3.89202500,5.46433900
-6.06611857,-3.89202500,5.46433900
-6.04563857,-3.89202500,5.46433900
-6.02515857,-3.89202500,5.46433900
-6.00467857,-3.93734600,5.46433900
-5.98419857,-3.93734600,5.37400400
-5.96371858,-3.93734600,5.46433900
-5.94323858,-3.93734600,5.37400400
-5.92275858,-3.98251300,5.46433900
-5.90227858,-3.98251300,5.37400400
-5.88179858,-3.98251300,5.37400400
-5.86131858,-3.98251300,5.37400400
-5.84083858,-3.98251300,5.28397500
-5.82035858,-4.02783300,5.28397500
-5.79987858,-3.98251300,5.28397500
-5.77939858,-4.02783300,5.28397500
-5.75891858,-4.02783300,5.28397500
-5.73843858,-4.02783300,5.28397500
-5.71795858,-4.02783300,5.28397500
-5.69747858,-4.02783300,5.28397500
-5.67699858,-4.02783300,5.19364000
-5.65651858,-4.07300000,5.19364000
-5.63603858,-4.07300000,5.19364000
-5.61555858,-4.07300000,5.19364000
-5.59507858,-4.11832000,5.19364000
-5.57459858,-4.11832000,5.19364000
-5.55411858,-4.11832000,5.10330500
-5.53363858,-4.11832000,5.10330500
-5.51315858,-4.11832000,5.10330500
-5.49267858,-4.11832000,5.10330500
-5.47219858,-4.16364000,5.10330500
-5.45171858,-4.11832000,5.10330500
-5.43123858,-4.16364000,5.01327600
-5.41075858,-4.16364000,5.01327600
-5.39027858,-4.16364000,5.01327600
-5.36979858,-4.16364000,4.92294100
-5.34931858,-4.16364000,4.92294100
-5.32883858,-4.16364000,4.92294100
-5.30835858,-4.16364000,4.92294100
-5.28787858,-4.16364000,4.92294100
-5.26739858,-4.16364000,4.92294100
-5.24691858,-4.20880700,4.92294100
-5.22643858,-4.20880700,4.83260600
-5.20595858,-4.20880700,4.83260600
-5.18547858,-4.20880700,4.74257700
-5.16499858,-4.20880700,4.74257700
-5.14451858,-4.20880700,4.74257700
-5.12403858,-4.20880700,4.74257700
-5.10355858,-4.20880700,4.65224200
-5.08307858,-4.20880700,4.65224200
-5.06259858,-4.25412800,4.56221200
-5.04211858,-4.20880700,4.56221200
-5.02163858,-4.25412800,4.56221200
-5.00115858,-4.25412800,4.47187700
-4.98067858,-4.25412800,4.38154200
-4.96019858,-4.25412800,4.38154200
-4.93971858,-4.25412800,4.38154200
-4.91923858,-4.25412800,4.29151300
-4.89875858,-4.25412800,4.20117800
-4.87827858,-4.25412800,4.20117800
-4.85779858,-4.25412800,4.20117800
-4.83731858,-4.25412800,4.11084300
-4.81683858,-4.25412800,4.02081300
-4.79635858,-4.25412800,4.02081300
-4.77587858,-4.25412800,3.93047900
-4.75539858,-4.25412800,3.84044900
-4.73491858,-4.25412800,3.84044900
-4.71443858,-4.25412800,3.75011400
-4.69395858,-4.25412800,3.65978000
-4.67347858,-4.25412800,3.65978000
-4.65299858,-4.25412800,3.56975000
-4.63251858,-4.25412800,3.47941500
-4.61203858,-4.20880700,3.47941500
-4.59155858,-4.20880700,3.47941500
-4.57107858,-4.25412800,3.38908100
-4.55059858,-4.20880700,3.29905100
-4.53011858,-4.20880700,3.29905100
-4.50963858,-4.20880700,3.20871600
-4.48915858,-4.20880700,3.11868600
-4.46867858,-4.20880700,3.11868600
-4.44819858,-4.20880700,3.11868600
-4.42771858,-4.20880700,2.93801700
-4.40723858,-4.16364000,2.93801700
-4.38675858,-4.16364000,2.93801700
-4.36627858,-4.16364000,2.84798700
-4.34579858,-4.16364000,2.84798700
-4.32531858,-4.16364000,2.75765300
-4.30483859,-4.16364000,2.75765300
-4.28435859,-4.16364000,2.75765300
-4.26387859,-4.16364000,2.66731800
-4.24339859,-4.16364000,2.57728800
-4.22291859,-4.11832000,2.57728800
-4.20243859,-4.11832000,2.57728800
-4.18195859,-4.11832000,2.48695300
-4.16147859,-4.11832000,2.39692400
-4.14099859,-4.11832000,2.39692400
-4.12051859,-4.07300000,2.39692400
-4.10003859,-4.07300000,2.30658900
-4.07955859,-4.07300000,2.30658900
-4.05907859,-4.07300000,2.30658900
-4.03859859,-4.02783300,2.21625400
-4.01811859,-4.02783300,2.21625400
-3.99763859,-4.02783300,2.12622500
-3.97715859,-4.02783300,2.12622500
-3.95667859,-4.02783300,2.12622500
-3.93619859,-3.98251300,2.03589000
-3.91571859,-3.98251300,2.03589000
-3.89523859,-3.98251300,2.03589000
-3.87475859,-3.98251300,2.03589000
-3.85427859,-3.98251300,2.03589000
-3.83379859,-3.98251300,1.94555500
-3.81331859,-3.93734600,1.94555500
-3.79283859,-3.98251300,1.94555500
-3.77235859,-3.93734600,1.85552500
-3.75187859,-3.89202500,1.85552500
-3.73139859,-3.89202500,1.85552500
-3.71091859,-3.89202500,1.85552500
-3.69043859,-3.89202500,1.76519100
-3.66995859,-3.89202500,1.76519100
-3.64947859,-3.84685800,1.76519100
